Store,Period,Forecast Type,Feature,Feature Value,SHAP Value,Readable Feature,Effect
1021,2015-07-01,Monthly,Quarter,3.0,23.9816,quarter of year,Increases prediction
1021,2015-07-01,Monthly,CompetitionDistance,1080.0,-21.6004,distance to nearest competitor,Decreases prediction
1021,2015-07-01,Monthly,CompetitionOpenKnown,1.0,-0.4995,competition opening date availability,Decreases prediction
1021,2015-07-01,Monthly,CompetitionOpenSinceMonth,5.0,20.0224,CompetitionOpenSinceMonth,Increases prediction
1021,2015-07-01,Monthly,CompetitionOpenSinceYear,2011.0,-49.2402,CompetitionOpenSinceYear,Decreases prediction
1021,2015-07-01,Monthly,Promo2,0.0,2.6121,long-term promotion participation,Increases prediction
1021,2015-07-01,Monthly,Promo2SinceWeek,0.0,-5.0038,Promo2SinceWeek,Decreases prediction
1021,2015-07-01,Monthly,Promo2SinceYear,0.0,-21.3453,Promo2SinceYear,Decreases prediction
1021,2015-07-01,Monthly,TimeIndex,31.0,1248.459,time progression,Increases prediction
1021,2015-07-01,Monthly,sales_lag_1,248991.0,6993.0254,previous period sales,Increases prediction
1021,2015-07-01,Monthly,sales_lag_2,231368.0,219.5614,sales two periods ago,Increases prediction
1021,2015-07-01,Monthly,sales_lag_3,229500.0,484.2946,sales three months ago,Increases prediction
1021,2015-07-01,Monthly,sales_lag_12,146037.0,-17842.295,sales twelve months ago,Decreases prediction
1021,2015-07-01,Monthly,rolling_mean_3,236619.6667,746.6417,recent 3-month average sales,Increases prediction
1021,2015-07-01,Monthly,rolling_std_3,10754.5233,751.1912,recent 3-month sales variability,Increases prediction
1021,2015-07-01,Monthly,rolling_mean_6,228771.5,3943.9204,recent 6-month average sales,Increases prediction
1021,2015-07-01,Monthly,rolling_std_6,12982.7679,344.1904,recent 6-month sales variability,Increases prediction
1021,2015-07-01,Monthly,EMA_3,238889.6209,16859.795,recent 3-month weighted sales trend,Increases prediction
1021,2015-07-01,Monthly,EMA_6,232552.3541,22198.172,recent 6-month weighted sales trend,Increases prediction
1021,2015-07-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
1021,2015-07-01,Monthly,StoreType_a,1.0,-69.8593,StoreType_a,Decreases prediction
1021,2015-07-01,Monthly,StoreType_b,0.0,-53.4561,StoreType_b,Decreases prediction
1021,2015-07-01,Monthly,StoreType_c,0.0,2.0667,StoreType_c,Increases prediction
1021,2015-07-01,Monthly,StoreType_d,0.0,-183.7366,StoreType_d,Decreases prediction
1021,2015-07-01,Monthly,Assortment_a,1.0,-394.4145,Assortment_a,Decreases prediction
1021,2015-07-01,Monthly,Assortment_b,0.0,-53.2864,Assortment_b,Decreases prediction
1021,2015-07-01,Monthly,Assortment_c,0.0,-60.537,Assortment_c,Decreases prediction
1021,2015-07-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,0.3683,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
1021,2015-07-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,30.8456,"PromoInterval_Jan,Apr,Jul,Oct",Increases prediction
1021,2015-07-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,-4.5689,"PromoInterval_Mar,Jun,Sept,Dec",Decreases prediction
1021,2015-07-01,Monthly,PromoInterval_none,1.0,0.0,PromoInterval_none,No effect
1022,2015-05-01,Monthly,Store,1022.0,5.9858,Store,Increases prediction
1022,2015-05-01,Monthly,OpenDays,23.0,-568.9547,number of open days,Decreases prediction
1022,2015-05-01,Monthly,PromoDays,10.0,-2172.6536,promotion activity,Decreases prediction
1022,2015-05-01,Monthly,SchoolHolidayDays,1.0,302.8718,school holiday period,Increases prediction
1022,2015-05-01,Monthly,WeekendDays,5.0,156.8884,weekend days,Increases prediction
1022,2015-05-01,Monthly,MonthStartDays,0.0,-728.1054,month-start timing,Decreases prediction
1022,2015-05-01,Monthly,MonthEndDays,0.0,-740.5282,month-end timing,Decreases prediction
1022,2015-05-01,Monthly,StateHolidayDays,23.0,-177.3716,state holiday period,Decreases prediction
1022,2015-05-01,Monthly,Year,2015.0,0.0,calendar year,No effect
1022,2015-05-01,Monthly,Month,5.0,-822.962,month of year,Decreases prediction
1022,2015-05-01,Monthly,Quarter,2.0,17.332,quarter of year,Increases prediction
1022,2015-05-01,Monthly,CompetitionDistance,1520.0,0.8,distance to nearest competitor,Increases prediction
1022,2015-05-01,Monthly,CompetitionOpenKnown,0.0,-3.3341,competition opening date availability,Decreases prediction
1022,2015-05-01,Monthly,CompetitionOpenSinceMonth,0.0,37.6946,CompetitionOpenSinceMonth,Increases prediction
1022,2015-05-01,Monthly,CompetitionOpenSinceYear,0.0,218.241,CompetitionOpenSinceYear,Increases prediction
1022,2015-05-01,Monthly,Promo2,0.0,0.7274,long-term promotion participation,Increases prediction
1022,2015-05-01,Monthly,Promo2SinceWeek,0.0,2.9002,Promo2SinceWeek,Increases prediction
1022,2015-05-01,Monthly,Promo2SinceYear,0.0,-59.1104,Promo2SinceYear,Decreases prediction
1022,2015-05-01,Monthly,TimeIndex,29.0,2309.0046,time progression,Increases prediction
1022,2015-05-01,Monthly,sales_lag_1,187717.0,-202.5416,previous period sales,Decreases prediction
1022,2015-05-01,Monthly,sales_lag_2,199774.0,667.303,sales two periods ago,Increases prediction
1022,2015-05-01,Monthly,sales_lag_3,175903.0,-118.508,sales three months ago,Decreases prediction
1022,2015-05-01,Monthly,sales_lag_12,188148.0,-5121.526,sales twelve months ago,Decreases prediction
1022,2015-05-01,Monthly,rolling_mean_3,187798.0,486.7124,recent 3-month average sales,Increases prediction
1022,2015-05-01,Monthly,rolling_std_3,11935.7061,569.926,recent 3-month sales variability,Increases prediction
1022,2015-05-01,Monthly,rolling_mean_6,197535.0,84.3758,recent 6-month average sales,Increases prediction
1022,2015-05-01,Monthly,rolling_std_6,18427.3186,290.1377,recent 6-month sales variability,Increases prediction
1022,2015-05-01,Monthly,EMA_3,191274.8811,8555.577,recent 3-month weighted sales trend,Increases prediction
1022,2015-05-01,Monthly,EMA_6,192803.8096,8876.137,recent 6-month weighted sales trend,Increases prediction
1022,2015-05-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
1022,2015-05-01,Monthly,StoreType_a,1.0,-148.7504,StoreType_a,Decreases prediction
1022,2015-05-01,Monthly,StoreType_b,0.0,-5.9311,StoreType_b,Decreases prediction
1022,2015-05-01,Monthly,StoreType_c,0.0,-11.0782,StoreType_c,Decreases prediction
1022,2015-05-01,Monthly,StoreType_d,0.0,-124.9551,StoreType_d,Decreases prediction
1022,2015-05-01,Monthly,Assortment_a,0.0,931.3087,Assortment_a,Increases prediction
1022,2015-05-01,Monthly,Assortment_b,0.0,-20.6161,Assortment_b,Decreases prediction
1022,2015-05-01,Monthly,Assortment_c,1.0,131.0472,Assortment_c,Increases prediction
1022,2015-05-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,1.0892,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
1022,2015-05-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,7.805,"PromoInterval_Jan,Apr,Jul,Oct",Increases prediction
1022,2015-05-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,-5.0937,"PromoInterval_Mar,Jun,Sept,Dec",Decreases prediction
1022,2015-05-01,Monthly,PromoInterval_none,1.0,0.0,PromoInterval_none,No effect
1022,2015-06-01,Monthly,Store,1022.0,-3.6737,Store,Decreases prediction
1022,2015-06-01,Monthly,OpenDays,25.0,-179.829,number of open days,Decreases prediction
1022,2015-06-01,Monthly,PromoDays,11.0,552.4946,promotion activity,Increases prediction
1022,2015-06-01,Monthly,SchoolHolidayDays,2.0,411.2708,school holiday period,Increases prediction
1022,2015-06-01,Monthly,WeekendDays,4.0,4.1447,weekend days,Increases prediction
1022,2015-06-01,Monthly,MonthStartDays,1.0,365.1556,month-start timing,Increases prediction
1022,2015-06-01,Monthly,MonthEndDays,1.0,139.194,month-end timing,Increases prediction
1022,2015-06-01,Monthly,StateHolidayDays,25.0,-129.6899,state holiday period,Decreases prediction
1022,2015-06-01,Monthly,Year,2015.0,0.0,calendar year,No effect
1022,2015-06-01,Monthly,Month,6.0,-698.4999,month of year,Decreases prediction
1022,2015-06-01,Monthly,Quarter,2.0,17.6186,quarter of year,Increases prediction
1022,2015-06-01,Monthly,CompetitionDistance,1520.0,-21.5716,distance to nearest competitor,Decreases prediction
1022,2015-06-01,Monthly,CompetitionOpenKnown,0.0,-0.7417,competition opening date availability,Decreases prediction
1022,2015-06-01,Monthly,CompetitionOpenSinceMonth,0.0,48.4331,CompetitionOpenSinceMonth,Increases prediction
1022,2015-06-01,Monthly,CompetitionOpenSinceYear,0.0,243.2852,CompetitionOpenSinceYear,Increases prediction
1022,2015-06-01,Monthly,Promo2,0.0,0.8693,long-term promotion participation,Increases prediction
1022,2015-06-01,Monthly,Promo2SinceWeek,0.0,6.1618,Promo2SinceWeek,Increases prediction
1022,2015-06-01,Monthly,Promo2SinceYear,0.0,-93.5522,Promo2SinceYear,Decreases prediction
1022,2015-06-01,Monthly,TimeIndex,30.0,2226.0518,time progression,Increases prediction
1022,2015-06-01,Monthly,sales_lag_1,178896.0,-881.5421,previous period sales,Decreases prediction
1022,2015-06-01,Monthly,sales_lag_2,187717.0,529.0344,sales two periods ago,Increases prediction
1022,2015-06-01,Monthly,sales_lag_3,199774.0,377.7498,sales three months ago,Increases prediction
1022,2015-06-01,Monthly,sales_lag_12,180014.0,-5437.399,sales twelve months ago,Decreases prediction
1022,2015-06-01,Monthly,rolling_mean_3,188795.6667,765.3684,recent 3-month average sales,Increases prediction
1022,2015-06-01,Monthly,rolling_std_3,10480.7138,561.5042,recent 3-month sales variability,Increases prediction
1022,2015-06-01,Monthly,rolling_mean_6,195146.3333,401.739,recent 6-month average sales,Increases prediction
1022,2015-06-01,Monthly,rolling_std_6,19962.2546,264.2396,recent 6-month sales variability,Increases prediction
1022,2015-06-01,Monthly,EMA_3,185085.4405,7447.996,recent 3-month weighted sales trend,Increases prediction
1022,2015-06-01,Monthly,EMA_6,188830.1497,8918.514,recent 6-month weighted sales trend,Increases prediction
1022,2015-06-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
1022,2015-06-01,Monthly,StoreType_a,1.0,-94.9517,StoreType_a,Decreases prediction
1022,2015-06-01,Monthly,StoreType_b,0.0,-4.9113,StoreType_b,Decreases prediction
1022,2015-06-01,Monthly,StoreType_c,0.0,-5.3047,StoreType_c,Decreases prediction
1022,2015-06-01,Monthly,StoreType_d,0.0,-129.1082,StoreType_d,Decreases prediction
1022,2015-06-01,Monthly,Assortment_a,0.0,511.3938,Assortment_a,Increases prediction
1022,2015-06-01,Monthly,Assortment_b,0.0,-15.1344,Assortment_b,Decreases prediction
1022,2015-06-01,Monthly,Assortment_c,1.0,128.5082,Assortment_c,Increases prediction
1022,2015-06-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,1.8048,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
1022,2015-06-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,-12.5461,"PromoInterval_Jan,Apr,Jul,Oct",Decreases prediction
1022,2015-06-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,-1.2758,"PromoInterval_Mar,Jun,Sept,Dec",Decreases prediction
1022,2015-06-01,Monthly,PromoInterval_none,1.0,0.0,PromoInterval_none,No effect
1022,2015-07-01,Monthly,Store,1022.0,83.1362,Store,Increases prediction
1022,2015-07-01,Monthly,OpenDays,27.0,2691.1353,number of open days,Increases prediction
1022,2015-07-01,Monthly,PromoDays,13.0,1943.946,promotion activity,Increases prediction
1022,2015-07-01,Monthly,SchoolHolidayDays,23.0,-4625.9116,school holiday period,Decreases prediction
1022,2015-07-01,Monthly,WeekendDays,4.0,65.7946,weekend days,Increases prediction
1022,2015-07-01,Monthly,MonthStartDays,1.0,220.1737,month-start timing,Increases prediction
1022,2015-07-01,Monthly,MonthEndDays,1.0,145.2506,month-end timing,Increases prediction
1022,2015-07-01,Monthly,StateHolidayDays,27.0,1132.7997,state holiday period,Increases prediction
1022,2015-07-01,Monthly,Year,2015.0,0.0,calendar year,No effect
1022,2015-07-01,Monthly,Month,7.0,-941.4983,month of year,Decreases prediction
1022,2015-07-01,Monthly,Quarter,3.0,88.9494,quarter of year,Increases prediction
1022,2015-07-01,Monthly,CompetitionDistance,1520.0,-68.5142,distance to nearest competitor,Decreases prediction
1022,2015-07-01,Monthly,CompetitionOpenKnown,0.0,-0.7417,competition opening date availability,Decreases prediction
1022,2015-07-01,Monthly,CompetitionOpenSinceMonth,0.0,43.3743,CompetitionOpenSinceMonth,Increases prediction
1022,2015-07-01,Monthly,CompetitionOpenSinceYear,0.0,199.6137,CompetitionOpenSinceYear,Increases prediction
1022,2015-07-01,Monthly,Promo2,0.0,1.0181,long-term promotion participation,Increases prediction
1022,2015-07-01,Monthly,Promo2SinceWeek,0.0,5.8716,Promo2SinceWeek,Increases prediction
1022,2015-07-01,Monthly,Promo2SinceYear,0.0,-69.5555,Promo2SinceYear,Decreases prediction
1022,2015-07-01,Monthly,TimeIndex,31.0,1230.6929,time progression,Increases prediction
1022,2015-07-01,Monthly,sales_lag_1,196581.0,1462.6128,previous period sales,Increases prediction
1022,2015-07-01,Monthly,sales_lag_2,178896.0,491.082,sales two periods ago,Increases prediction
1022,2015-07-01,Monthly,sales_lag_3,187717.0,207.2414,sales three months ago,Increases prediction
1022,2015-07-01,Monthly,sales_lag_12,192614.0,-3540.0537,sales twelve months ago,Decreases prediction
1022,2015-07-01,Monthly,rolling_mean_3,187731.3333,319.1803,recent 3-month average sales,Increases prediction
1022,2015-07-01,Monthly,rolling_std_3,8842.5087,627.4822,recent 3-month sales variability,Increases prediction
1022,2015-07-01,Monthly,rolling_mean_6,189434.8333,-504.4128,recent 6-month average sales,Decreases prediction
1022,2015-07-01,Monthly,rolling_std_6,10237.5497,406.2428,recent 6-month sales variability,Increases prediction
1022,2015-07-01,Monthly,EMA_3,190833.2203,8574.434,recent 3-month weighted sales trend,Increases prediction
1022,2015-07-01,Monthly,EMA_6,191044.6783,8024.9673,recent 6-month weighted sales trend,Increases prediction
1022,2015-07-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
1022,2015-07-01,Monthly,StoreType_a,1.0,-183.7968,StoreType_a,Decreases prediction
1022,2015-07-01,Monthly,StoreType_b,0.0,-63.8149,StoreType_b,Decreases prediction
1022,2015-07-01,Monthly,StoreType_c,0.0,-7.3456,StoreType_c,Decreases prediction
1022,2015-07-01,Monthly,StoreType_d,0.0,-93.753,StoreType_d,Decreases prediction
1022,2015-07-01,Monthly,Assortment_a,0.0,624.6882,Assortment_a,Increases prediction
1022,2015-07-01,Monthly,Assortment_b,0.0,-17.8459,Assortment_b,Decreases prediction
1022,2015-07-01,Monthly,Assortment_c,1.0,65.993,Assortment_c,Increases prediction
1022,2015-07-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,-3.4254,"PromoInterval_Feb,May,Aug,Nov",Decreases prediction
1022,2015-07-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",0.0,28.5253,"PromoInterval_Jan,Apr,Jul,Oct",Increases prediction
1022,2015-07-01,Monthly,"PromoInterval_Mar,Jun,Sept,Dec",0.0,-38.2996,"PromoInterval_Mar,Jun,Sept,Dec",Decreases prediction
1022,2015-07-01,Monthly,PromoInterval_none,1.0,0.0,PromoInterval_none,No effect
1023,2015-05-01,Monthly,Store,1023.0,-0.8861,Store,Decreases prediction
1023,2015-05-01,Monthly,OpenDays,23.0,-741.5689,number of open days,Decreases prediction
1023,2015-05-01,Monthly,PromoDays,10.0,-1280.2192,promotion activity,Decreases prediction
1023,2015-05-01,Monthly,SchoolHolidayDays,1.0,124.2841,school holiday period,Increases prediction
1023,2015-05-01,Monthly,WeekendDays,5.0,-20.7382,weekend days,Decreases prediction
1023,2015-05-01,Monthly,MonthStartDays,0.0,-658.6408,month-start timing,Decreases prediction
1023,2015-05-01,Monthly,MonthEndDays,0.0,-852.8321,month-end timing,Decreases prediction
1023,2015-05-01,Monthly,StateHolidayDays,23.0,-150.1221,state holiday period,Decreases prediction
1023,2015-05-01,Monthly,Year,2015.0,0.0,calendar year,No effect
1023,2015-05-01,Monthly,Month,5.0,-440.1574,month of year,Decreases prediction
1023,2015-05-01,Monthly,Quarter,2.0,21.93,quarter of year,Increases prediction
1023,2015-05-01,Monthly,CompetitionDistance,3740.0,112.3446,distance to nearest competitor,Increases prediction
1023,2015-05-01,Monthly,CompetitionOpenKnown,1.0,0.0397,competition opening date availability,Increases prediction
1023,2015-05-01,Monthly,CompetitionOpenSinceMonth,2.0,1.9828,CompetitionOpenSinceMonth,Increases prediction
1023,2015-05-01,Monthly,CompetitionOpenSinceYear,2002.0,272.105,CompetitionOpenSinceYear,Increases prediction
1023,2015-05-01,Monthly,Promo2,1.0,-2.2799,long-term promotion participation,Decreases prediction
1023,2015-05-01,Monthly,Promo2SinceWeek,14.0,9.7092,Promo2SinceWeek,Increases prediction
1023,2015-05-01,Monthly,Promo2SinceYear,2011.0,-41.2937,Promo2SinceYear,Decreases prediction
1023,2015-05-01,Monthly,TimeIndex,29.0,1942.5793,time progression,Increases prediction
1023,2015-05-01,Monthly,sales_lag_1,142931.0,-4347.3555,previous period sales,Decreases prediction
1023,2015-05-01,Monthly,sales_lag_2,151024.0,-211.1996,sales two periods ago,Decreases prediction
1023,2015-05-01,Monthly,sales_lag_3,125861.0,-200.7098,sales three months ago,Decreases prediction
1023,2015-05-01,Monthly,sales_lag_12,145040.0,-14010.704,sales twelve months ago,Decreases prediction
1023,2015-05-01,Monthly,rolling_mean_3,139938.6667,-30.7656,recent 3-month average sales,Decreases prediction
1023,2015-05-01,Monthly,rolling_std_3,12845.6096,157.4005,recent 3-month sales variability,Increases prediction
1023,2015-05-01,Monthly,rolling_mean_6,159165.1667,-1009.0712,recent 6-month average sales,Decreases prediction
1023,2015-05-01,Monthly,rolling_std_6,31046.6397,-684.4854,recent 6-month sales variability,Decreases prediction
1023,2015-05-01,Monthly,EMA_3,145901.9638,-5598.799,recent 3-month weighted sales trend,Decreases prediction
1023,2015-05-01,Monthly,EMA_6,149605.3787,-2335.2983,recent 6-month weighted sales trend,Decreases prediction
1023,2015-05-01,Monthly,periods_since_last_promo,0.0,0.0,time since previous promotion,No effect
1023,2015-05-01,Monthly,StoreType_a,0.0,124.9997,StoreType_a,Increases prediction
1023,2015-05-01,Monthly,StoreType_b,0.0,-1.2311,StoreType_b,Decreases prediction
1023,2015-05-01,Monthly,StoreType_c,1.0,24.6246,StoreType_c,Increases prediction
1023,2015-05-01,Monthly,StoreType_d,0.0,-39.5519,StoreType_d,Decreases prediction
1023,2015-05-01,Monthly,Assortment_a,1.0,-677.9184,Assortment_a,Decreases prediction
1023,2015-05-01,Monthly,Assortment_b,0.0,-11.9396,Assortment_b,Decreases prediction
1023,2015-05-01,Monthly,Assortment_c,0.0,-63.1829,Assortment_c,Decreases prediction
1023,2015-05-01,Monthly,"PromoInterval_Feb,May,Aug,Nov",0.0,1.7768,"PromoInterval_Feb,May,Aug,Nov",Increases prediction
1023,2015-05-01,Monthly,"PromoInterval_Jan,Apr,Jul,Oct",1.0,-74.8438,"PromoInterval_Jan,Apr,Jul,Oct",Decreases prediction
